file,n,m,FVS_size,runtime,validity
grid_000252.txt,750,1435,251,9.624497,True
grid_000254.txt,744,1433,238,9.568828,True
grid_000256.txt,696,1339,223,13.725004,True
grid_000258.txt,1700,3316,572,30.00271,True
grid_000260.txt,1519,2958,493,30.001677,True
grid_000262.txt,325,612,104,1.449058,True
grid_000264.txt,165,304,51,0.506099,True
grid_000266.txt,550,1039,185,4.899708,True
grid_000268.txt,720,1379,226,9.101172,True
grid_000270.txt,1300,2524,437,30.001373,True
grid_000272.txt,2156,4219,717,30.009791,True
grid_000274.txt,546,1045,176,7.109536,True
grid_000276.txt,1332,2591,435,30.001737,True
grid_000278.txt,468,885,149,3.313639,True
grid_000280.txt,1968,3847,653,30.011111,True
grid_000282.txt,506,955,161,4.261756,True
grid_000284.txt,627,1202,197,7.565064,True
grid_000286.txt,555,1058,178,5.390467,True
grid_000288.txt,1517,2956,496,30.002713,True
grid_000290.txt,1457,2836,489,30.001256,True
grid_000292.txt,704,1354,223,8.83808,True
grid_000294.txt,1232,2392,413,23.9773,True
grid_000296.txt,1008,1952,328,18.563458,True
grid_000298.txt,1100,2131,353,21.717094,True
grid_000300.txt,456,862,145,3.466141,True
grid_000302.txt,324,609,100,2.343521,True
grid_000304.txt,234,437,74,0.929173,True
grid_000306.txt,1104,2138,368,21.941168,True
grid_000308.txt,1720,3357,571,30.001594,True
grid_000310.txt,646,1237,210,7.232027,True
grid_000312.txt,666,1277,214,8.30071,True
grid_000314.txt,1128,2185,381,22.703087,True
grid_000316.txt,714,1369,236,8.669104,True
grid_000318.txt,532,1017,169,4.623336,True
grid_000320.txt,1440,2803,484,30.001529,True
grid_000322.txt,816,1567,261,11.093253,True
grid_000324.txt,310,579,97,1.409763,True
grid_000326.txt,858,1657,277,12.982243,True
grid_000328.txt,1024,1984,330,19.374792,True
grid_000330.txt,507,962,166,4.241285,True
grid_000332.txt,420,799,135,2.948073,True
grid_000334.txt,608,1162,196,6.432246,True
grid_000336.txt,841,1624,272,12.946138,True
grid_000338.txt,858,1655,274,13.852457,True
grid_000340.txt,464,883,148,3.670404,True
grid_000342.txt,1980,3871,665,30.010216,True
grid_000344.txt,1300,2524,425,30.001235,True
grid_000346.txt,700,1347,223,8.072317,True
grid_000348.txt,506,955,168,3.951077,True
grid_000350.txt,2162,4231,714,30.012275,True
grid_000352.txt,1147,2226,371,24.953746,True
grid_000354.txt,430,807,129,3.227036,True
grid_000356.txt,190,351,57,0.491854,True
grid_000358.txt,1300,2524,437,30.001314,True
grid_000360.txt,510,971,163,5.499568,True
grid_000362.txt,285,536,88,1.670595,True
grid_000364.txt,950,1831,318,15.950056,True
grid_000366.txt,782,1501,251,11.590129,True
grid_000368.txt,798,1535,252,11.334383,True
grid_000370.txt,980,1897,314,17.506104,True
grid_000372.txt,1598,3115,536,30.001487,True
grid_000374.txt,966,1865,321,15.890171,True
grid_000376.txt,156,287,50,0.374785,True
grid_000378.txt,1215,2358,399,30.001957,True
grid_000380.txt,1880,3673,617,30.01025,True
grid_000382.txt,1512,2946,505,30.001817,True
grid_000384.txt,1665,3248,544,30.00165,True
grid_000386.txt,2024,3958,674,30.009129,True
grid_000388.txt,357,676,114,1.933811,True
grid_000390.txt,768,1480,246,9.484446,True
grid_000392.txt,494,937,154,3.74885,True
grid_000394.txt,437,832,137,3.205956,True
grid_000396.txt,640,1228,204,6.682741,True
grid_000398.txt,1950,3811,648,30.009897,True
grid_000400.txt,1204,2337,402,24.734029,True
grid_000402.txt,558,1067,178,5.177769,True
grid_000404.txt,832,1606,268,12.671146,True
grid_000406.txt,492,931,154,3.970186,True
grid_000408.txt,396,747,126,2.50252,True
grid_000410.txt,522,997,168,4.422396,True
grid_000412.txt,1488,2897,481,30.001438,True
grid_000414.txt,950,1831,318,15.505086,True
grid_000416.txt,585,1116,188,6.800504,True
grid_000418.txt,240,446,74,0.873125,True
grid_000420.txt,220,408,67,0.732651,True
grid_000422.txt,1764,3443,585,30.001576,True
grid_000424.txt,675,1298,218,10.859533,True
grid_000426.txt,385,724,121,2.19928,True
grid_000428.txt,1092,2116,363,21.260656,True
grid_000430.txt,1242,2411,417,30.001343,True
grid_000432.txt,800,1534,266,10.985913,True
grid_000434.txt,1134,2199,382,27.062895,True
grid_000436.txt,1200,2326,394,26.569614,True
grid_000438.txt,1517,2956,504,30.00124,True
grid_000440.txt,169,312,52,0.468763,True
grid_000442.txt,468,892,150,5.407344,True
grid_000444.txt,378,717,122,2.239211,True
grid_000446.txt,760,1462,246,9.618783,True
grid_000448.txt,230,427,69,0.73662,True
grid_000450.txt,644,1237,206,6.699376,True
grid_000452.txt,700,1347,223,7.877205,True
grid_000454.txt,858,1657,277,12.865397,True
grid_000456.txt,1160,2251,379,20.28983,True
grid_000458.txt,1110,2153,361,30.000977,True
grid_000460.txt,2000,3910,656,30.011148,True
grid_000462.txt,690,1319,221,8.204859,True
grid_000464.txt,570,1091,184,5.240729,True
grid_000466.txt,1558,3037,515,30.001278,True
grid_000468.txt,1849,3612,610,30.010323,True
grid_000470.txt,442,841,142,3.025273,True
grid_000472.txt,1058,2047,346,22.297301,True
grid_000474.txt,756,1452,244,11.309156,True
grid_000476.txt,238,445,75,0.8256,True
grid_000478.txt,2068,4045,692,30.009651,True
grid_000480.txt,1184,2299,388,25.598947,True
grid_000482.txt,1089,2112,359,22.362791,True
grid_000484.txt,1512,2946,505,30.001917,True
grid_000486.txt,819,1578,266,12.227945,True
