file,n,m,FVS_size,runtime,validity
grid_000554.txt,12,17,3,0.000716,True
grid_000556.txt,12,17,3,0.000692,True
grid_000558.txt,12,17,3,0.000718,True
grid_000560.txt,12,17,3,0.000721,True
grid_000562.txt,12,17,3,0.000708,True
grid_000564.txt,16,24,4,0.001381,True
grid_000566.txt,25,40,6,0.004892,True
grid_000568.txt,20,31,5,0.002351,True
grid_000570.txt,30,49,8,0.008283,True
grid_000572.txt,15,22,3,0.001064,True
grid_000574.txt,12,17,3,0.000707,True
grid_000576.txt,9,12,2,0.00048,True
grid_000578.txt,9,12,2,0.000409,True
grid_000580.txt,15,22,3,0.001046,True
grid_000582.txt,9,12,2,0.000425,True
grid_000584.txt,30,49,8,0.008403,True
grid_000586.txt,15,22,3,0.001105,True
grid_000588.txt,24,38,6,0.005282,True
grid_000590.txt,24,38,6,0.005119,True
grid_000592.txt,15,22,3,0.00101,True
grid_000594.txt,20,31,5,0.002087,True
grid_000596.txt,20,31,5,0.002028,True
grid_000598.txt,20,31,5,0.002321,True
grid_000600.txt,15,22,3,0.00109,True
grid_000602.txt,30,49,8,0.008229,True
grid_000604.txt,20,31,5,0.002338,True
grid_000606.txt,15,22,3,0.001097,True
grid_000608.txt,9,12,2,0.000416,True
grid_000610.txt,24,38,6,0.005175,True
grid_000612.txt,9,12,2,0.000683,True
grid_000614.txt,25,40,6,0.00496,True
grid_000616.txt,24,38,6,0.005204,True
grid_000618.txt,9,12,2,0.000432,True
grid_000620.txt,30,49,8,0.008295,True
grid_000622.txt,16,24,4,0.00137,True
grid_000624.txt,9,12,2,0.000425,True
grid_000626.txt,16,24,4,0.001363,True
grid_000628.txt,15,22,3,0.001047,True
grid_000630.txt,18,27,4,0.001416,True
grid_000632.txt,20,31,5,0.002116,True
grid_000634.txt,15,22,3,0.001004,True
grid_000636.txt,12,17,3,0.000702,True
grid_000638.txt,9,12,2,0.000474,True
grid_000640.txt,12,17,3,0.000692,True
grid_000642.txt,9,12,2,0.000402,True
grid_000644.txt,20,31,5,0.002078,True
grid_000646.txt,15,22,3,0.001009,True
grid_000648.txt,12,17,3,0.000703,True
grid_000650.txt,12,17,3,0.000706,True
grid_000652.txt,25,40,6,0.0049,True
grid_000654.txt,12,17,3,0.000692,True
grid_000656.txt,18,27,4,0.00138,True
grid_000658.txt,30,49,8,0.009084,True
grid_000660.txt,15,22,3,0.001056,True
grid_000662.txt,20,31,5,0.00228,True
grid_000664.txt,24,38,6,0.005088,True
grid_000666.txt,20,31,5,0.002051,True
grid_000668.txt,24,38,6,0.005104,True
grid_000670.txt,20,31,5,0.002287,True
grid_000672.txt,15,22,3,0.001046,True
grid_000674.txt,20,31,5,0.002043,True
grid_000676.txt,12,17,3,0.000698,True
grid_000678.txt,18,27,4,0.001472,True
grid_000680.txt,25,40,6,0.004848,True
grid_000682.txt,24,38,6,0.00499,True
grid_000684.txt,25,40,6,0.004749,True
grid_000686.txt,18,27,4,0.001388,True
grid_000688.txt,15,22,3,0.001045,True
grid_000690.txt,15,22,3,0.001006,True
grid_000692.txt,12,17,3,0.000724,True
grid_000694.txt,30,49,8,0.008233,True
grid_000696.txt,12,17,3,0.000697,True
grid_000698.txt,24,38,6,0.005062,True
grid_000700.txt,16,24,4,0.001343,True
grid_000702.txt,12,17,3,0.000755,True
grid_000704.txt,12,17,3,0.000697,True
grid_000706.txt,20,31,5,0.002352,True
grid_000708.txt,20,31,5,0.002237,True
grid_000710.txt,12,17,3,0.000708,True
grid_000712.txt,20,31,5,0.002269,True
grid_000714.txt,24,38,6,0.005072,True
grid_000716.txt,9,12,2,0.00042,True
grid_000718.txt,12,17,3,0.000699,True
grid_000720.txt,15,22,3,0.00104,True
grid_000722.txt,12,17,3,0.000691,True
grid_000724.txt,18,27,4,0.001394,True
grid_000726.txt,25,40,6,0.004817,True
grid_000728.txt,20,31,5,0.002117,True
grid_000730.txt,24,38,6,0.005074,True
grid_000732.txt,15,22,3,0.001062,True
grid_000734.txt,30,49,8,0.008086,True
grid_000736.txt,20,31,5,0.002671,True
grid_000738.txt,9,12,2,0.000424,True
grid_000740.txt,30,49,8,0.00801,True
grid_000742.txt,24,38,6,0.005114,True
grid_000744.txt,16,24,4,0.001347,True
grid_000746.txt,24,38,6,0.005061,True
grid_000748.txt,18,27,4,0.001396,True
grid_000750.txt,18,27,4,0.001405,True
grid_000752.txt,16,24,4,0.001338,True
grid_000754.txt,12,17,3,0.000874,True
grid_000756.txt,20,31,5,0.002295,True
grid_000758.txt,24,38,6,0.005043,True
grid_000760.txt,12,17,3,0.000699,True
grid_000762.txt,12,17,3,0.000713,True
grid_000764.txt,25,40,6,0.004779,True
grid_000766.txt,25,40,6,0.004713,True
grid_000768.txt,12,17,3,0.000699,True
grid_000770.txt,12,17,3,0.000696,True
grid_000772.txt,18,27,4,0.001415,True
grid_000774.txt,30,49,8,0.009826,True
grid_000776.txt,15,22,3,0.00106,True
grid_000778.txt,12,17,3,0.000723,True
grid_000780.txt,15,22,3,0.001042,True
grid_000782.txt,15,22,3,0.00102,True
grid_000784.txt,12,17,3,0.000708,True
grid_000786.txt,30,49,8,0.008304,True
grid_000788.txt,25,40,6,0.005507,True
grid_000790.txt,24,38,6,0.005239,True
grid_000792.txt,12,17,3,0.000713,True
grid_000794.txt,25,40,6,0.00479,True
grid_000796.txt,30,49,8,0.008197,True
grid_000798.txt,20,31,5,0.002096,True
grid_000800.txt,20,31,5,0.002575,True
grid_000802.txt,16,24,4,0.001411,True
grid_000804.txt,12,17,3,0.00071,True
grid_000806.txt,9,12,2,0.000408,True
