source_file,family,track,category,solver,status,fvs_size,timestamp,feature_set
ego_000575.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:03:28.557949,v3
ego_000583.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:04:03.549672,v3
ego_000585.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:04:24.374809,v3
ego_000586.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:04:39.961904,v3
ego_000613.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:04:52.819654,v3
ego_000620.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:05:08.853945,v3
ego_000621.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:05:30.897777,v3
ego_000624.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:05:42.008921,v3
ego_000625.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:05:54.457898,v3
ego_000627.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:06:07.481546,v3
ego_000645.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:06:17.645671,v3
ego_000661.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:06:30.704973,v3
ego_000663.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:06:46.454848,v3
ego_000664.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:07:01.172777,v3
ego_000666.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:07:12.086972,v3
ego_000675.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:07:32.473560,v3
ego_000677.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:07:55.089529,v3
ego_000682.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:08:08.377115,v3
ego_000689.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:08:37.279643,v3
ego_000691.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:08:51.066846,v3
ego_000694.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:09:05.678625,v3
ego_000696.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:09:17.892849,v3
ego_000707.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:09:30.560232,v3
ego_000708.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:09:40.627892,v3
ego_000716.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:09:54.132048,v3
ego_000717.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:10:04.182133,v3
ego_000719.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:10:18.110112,v3
ego_000724.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:10:33.232984,v3
ego_000726.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:10:49.569605,v3
ego_000733.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:10:59.838352,v3
ego_000745.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:11:15.301225,v3
ego_000758.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:11:30.411981,v3
ego_000763.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:11:44.432168,v3
ego_000765.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:11:59.860646,v3
ego_000778.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:12:16.147503,v3
ego_000792.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:12:34.448007,v3
ego_000800.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:12:44.600269,v3
